DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2020-05-02 03:00:00,CAVUSBASI,AUTOMATED_WEATHER_SENSOR,10.25,11.68,10.57185,97,100,97.58519,0,0,0,0,0,0,0,0,0,-99,-99,-99,10.25,11.68,10.57185
2020-05-20 09:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,20.2,21.2,20.60167,72,76,74.4,1.5,3.4,2.38833,146,209,176.48333,0,0,0,-99,-99,-99,21.26,22.69,21.83183
2020-05-02 07:00:00,CAVUSBASI,AUTOMATED_WEATHER_SENSOR,18.55,20.6,19.41364,57.03,65.81,61.89418,0.308,1.618,1.19333,197,253,226.96364,0,0,0,-99,-99,-99,19.87,22.39,20.99036
2020-05-21 10:00:00,MASLAK_ITU,ICING_SENSOR,16.84,17.66,17.24466,82.2,87.5,85.7569,0.77,5.33,2.60862,1,354,225.87931,0,0.15,0.01224,-99,-99,-99,16.84,18.74,17.91379
2020-05-31 21:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,16.7,17.4,17.29167,61,65,62.7,1.2,2.2,1.75833,158,274,241.85,0,0,0,-99,-99,-99,17.81,18.66,18.27867
2020-05-30 03:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,13.4,13.4,13.4,99,99,99,6.1,6.1,6.1,204,204,204,-99,-99,-99,-99,-99,-99,12.14,12.14,12.14
2020-05-29 20:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,15.1,15.6,15.34,92,98,93.81667,2.3,4.6,3.17667,230,280,259.21667,-99,-99,-99,-99,-99,-99,14.87,15.79,15.3885
2020-05-31 17:00:00,ATASEHIR,ICING_SENSOR,20.85,22.08,21.40295,37.87,41.7,40.01049,1.17,2.53,1.77459,214,286,239.42623,0,60,34.69048,24.8,27.8,26.10328,22.24,23.64,22.9359
2020-05-03 01:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,13.67,13.94,13.82038,90.5,91.5,90.77308,1.055,3.032,2.03585,113,145,125.65385,0,0,0,16.2,16.6,16.44615,13.7,14.82,14.18115
2020-05-28 21:00:00,MASLAK_ITU,ICING_SENSOR,11.18,12.07,11.53267,93.3,94.5,93.985,0,1.09,0.334,264,303,291.91667,127.2,155.4,137.08,-99,-99,-99,11.21,13.67,12.18717
2020-05-03 07:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,17.64,18.65,18.05489,74.31,79.22,77.27889,0,1.885,0.7806,0,40,12.62222,0,0,0,23.6,24.8,24.07111,18.04,20.79,19.78044
2020-05-21 11:00:00,MASLAK_ITU,ICING_SENSOR,16.23,17.39,16.70617,85.4,89.3,87.84,1.33,7.17,3.04067,1,355,155.83333,0,0.24,0.05383,-99,-99,-99,16.02,18.73,17.1165
2020-05-29 04:00:00,YSS_KOPRUSU,ICING_SENSOR,13.44,15.2,14.14508,85.4,92.4,89.97869,0.931,3.573,2.24584,60,228,188.04918,0,0,0,14.4,16.5,14.93607,13.51,16.02,14.37984
2020-05-26 04:00:00,YSS_KOPRUSU,ICING_SENSOR,14.56,15.04,14.73857,80.1,83.7,81.55714,4.174,7.02,5.83857,14,39,24.66667,0,0,0,14.1,17.1,15.15714,13.46,14.17,13.87429
2020-05-22 12:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,14.1,14.9,14.20097,79,83,82.99292,2.5,5.2,4.39801,115,155,140.0136,-99,-99,-99,-99,-99,-99,13.24,15.03,13.59189
2020-05-24 12:00:00,MASLAK_ITU,ICING_SENSOR,19.53,20.93,20.18558,40.5,46.49,42.58904,0.61,3.41,1.92231,111,344,193.78846,0,0,0,-99,-99,-99,20.67,22.5,21.52942
2020-05-01 00:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,13.4,13.8,13.62143,99,100,99.67857,1.5,3.2,2.41607,250,286,266.78571,0,0,0,-99,-99,-99,13.23,14.21,13.71232
2020-05-02 05:00:00,BAHCESEHIR_I_KULE,ICING_SENSOR,17.25,18.9,18.05517,65.97,81.3,74.721,0,5.81,2.34733,39,233,165.65,0,0,0,21.5,27.7,23.93833,17.25,20.2,18.82967
2020-05-31 16:00:00,ATASEHIR,ICING_SENSOR,22.15,23.24,22.709,33.84,37.6,35.745,1.33,3.49,2.382,165,255,224.98333,1,60,30.5,27.9,32.5,30.24333,23.7,25.05,24.27833
2020-05-31 09:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,23,24.7,23.68333,40,45,42.55,4.4,10.3,6.53833,213,263,237.71667,0,0,0,-99,-99,-99,24.05,26.24,24.934
2020-05-01 14:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,22.75,24.17,23.3013,46.93,51.5,49.92926,3.122,5.755,4.3092,152,193,174.77778,0,0,0,35.2,39.5,37.23889,23.93,25.71,24.67315
2020-05-02 16:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,21.08,22.02,21.484,46.45,50.32,47.7362,0,1.757,0.47308,0,298,171.98,0,0,0,29.3,32.1,30.592,21.08,24.88,23.1638
2020-05-31 23:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,17.2,17.4,17.285,81,84,82.78333,0,3.1,1.185,111,196,160.38333,0,0,0,-99,-99,-99,17.3,20.41,18.67217
2020-05-21 09:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,17.6,18.7,18.14,82,87,83.88333,1.5,3.7,2.715,3,358,280.15,0,0,0,-99,-99,-99,18.02,19.83,18.86167
2020-05-02 03:00:00,BEYKOZ,ICING_SENSOR,14.13,14.88,14.47404,79.77,83,81.27211,0.69,2.85,1.65561,64,242,122.47368,-99,-99,-99,16.9,17.1,16.98421,14.19,16.07,15.2114
2020-05-20 07:00:00,MASLAK_ITU,ICING_SENSOR,22.49,25.57,23.93627,57.33,67.6,63.66237,0,1.97,1.16288,30,351,143.59322,0,0,0,-99,-99,-99,24.33,27.15,25.65254
2020-05-29 05:00:00,MASLAK_ITU,ICING_SENSOR,14.11,15.75,14.961,77.94,93.8,85.27367,0.61,4.45,1.93667,174,320,243.85,0,28.67,3.6415,-99,-99,-99,14.35,16.86,15.56867
2020-05-31 05:00:00,HALIC,ICING_SENSOR,18.29,19.58,18.9182,61.28,70.26,66.30098,0,0,0,179,282,220.18033,0,0,0,23,27.8,25.12787,18.29,19.58,18.92
2020-05-20 06:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,17.2,20.9,19.1339,77,86,82.91525,0.8,2.3,1.43898,127,215,172.50847,-99,-99,-99,-99,-99,-99,18.19,22.77,20.52814
2020-05-03 13:00:00,SUREYYAPASA,ICING_SENSOR,17.75,18.61,18.16444,65.18,72.8,68.60444,0.894,2.418,1.61967,173,325,256,0,0,0,28.8,31.8,30.37778,18.98,20,19.37222
2020-05-03 14:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,19.1,19.7,19.44615,55,63,58.76923,0.4,2.9,1.20769,10,342,86.38462,0,0,0,-99,-99,-99,20.3,21.97,21.07846
2020-05-26 06:00:00,YSS_KOPRUSU,ICING_SENSOR,14.78,15.16,14.87467,78.13,81.4,80.56867,4.331,6.983,6.004,21,35,27.4,0,0,0,18.9,20.8,19.74667,13.73,14.57,13.99933
2020-05-30 08:00:00,ARNAVUTKOY,ICING_SENSOR,17.82,19.05,18.37803,61.19,72.11,65.58508,1.25,6.29,4.12213,163,240,205.54098,0,0.11,0.00541,26.7,37.8,34.20656,18.03,20.21,18.82623
2020-05-27 20:00:00,AHL_BAKIRKOY,ICING_SENSOR,14.88,15.15,15.022,68.9,73.52,69.4542,1.09,3.89,1.8372,41,115,77.12,0.38,0.44,0.3976,15.7,15.8,15.75,14.87,16.83,15.6886
2020-05-02 05:00:00,BEYKOZ,ICING_SENSOR,16.86,17.87,17.30254,69.2,73.74,71.72136,0,2.77,1.21661,5,351,161.33898,-99,-99,-99,20,23,20.78644,17.05,19.81,18.60322
2020-05-22 05:00:00,AHL_BAKIRKOY,ICING_SENSOR,12.37,12.5,12.44172,88.2,89.9,88.79483,2.37,8.21,4.39897,15,91,57.44828,0.47,0.69,0.59431,13.3,13.8,13.55862,10.43,12.54,11.535
2020-05-03 00:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,13.94,14.14,14.08467,89.7,92.6,90.82667,1.607,5.182,3.49209,81,143,106.28889,0,0,0,15.9,16.8,16.17333,13.21,14.65,13.80778
2020-05-20 06:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,21.9,22.9,22.315,66,71,68.45,1.6,2.9,2.235,263,330,297.45,0,0,0,-99,-99,-99,23.25,24.65,23.84917
2020-05-26 17:00:00,AHL_BAKIRKOY,ICING_SENSOR,16.11,16.85,16.53909,61.64,67.35,63.83091,2.29,5.41,3.67182,44,107,81.45455,0.38,0.44,0.41545,21,23.5,22.38182,15.89,17.34,16.65909
2020-05-30 04:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,15.6,16.7,16.13167,79,80,79.63333,1.3,3.2,1.92667,181,273,222.11667,0,0,0,-99,-99,-99,16.1,17.81,16.88317
2020-05-20 07:00:00,YSS_KOPRUSU,ICING_SENSOR,18.79,19.68,19.11833,76.02,85,80.44517,0.995,3.379,2.14588,16,44,26.41667,0,0,0,22.9,24.4,23.70167,19.62,20.83,20.20867
2020-05-25 09:00:00,AHL_BAKIRKOY,ICING_SENSOR,16.85,17.94,17.22833,65.65,70.95,68.8745,1.65,4.29,3.246,3,335,75.38333,0,0.4,0.09967,22.5,30.6,25.55667,16.97,18.89,17.6915
2020-05-22 06:00:00,AHL_BAKIRKOY,ICING_SENSOR,12.23,12.5,12.34404,86.3,89.1,87.65577,2.53,7.73,4.45462,28,110,70.57692,0.55,0.71,0.62769,13.6,13.9,13.80962,10.48,12.18,11.30923
2020-05-30 19:00:00,BASAKSEHIR,ICING_SENSOR,16.3,18.15,17.55836,62.09,78.26,68.43246,0.524,2.714,1.58762,124,201,167.34426,0,0,0,21.1,22.6,21.87213,16.74,19.62,18.70377
2020-05-30 03:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,15.1,15.6,15.32,80,82,81.13333,0.8,2.9,1.55333,134,276,220.4,0,0,0,-99,-99,-99,15.29,16.92,16.1925
2020-05-25 21:00:00,YSS_KOPRUSU,ICING_SENSOR,13.59,13.81,13.70123,92.1,93.5,92.71754,0.367,1.226,0.81756,0,354,48.14035,0,0,0,14,14.5,14.25789,14.59,15.82,15.06246
2020-05-20 08:00:00,MASLAK_ITU,ICING_SENSOR,25.43,28.37,27.08034,48.97,58.83,54.43017,0.77,2.13,1.28119,21,331,151.37288,0,0.09,0.00305,-99,-99,-99,26.62,29.22,27.89678
2020-05-31 09:00:00,HALIC,ICING_SENSOR,22.43,23.82,23.03862,39.33,42.86,41.39569,0,0,0,184,320,238.7931,0,0,0,41.8,45,43.5,22.39,23.55,22.98241
2020-05-29 03:00:00,YSS_KOPRUSU,ICING_SENSOR,13.31,13.65,13.43633,90,93.5,91.75667,1.152,3.222,2.14185,153,280,197.28333,0,0,0,13.8,14.3,13.94167,13.08,14.32,13.59783
2020-05-31 00:00:00,HALIC,ICING_SENSOR,15.74,16.25,15.93183,76.65,78.49,77.75933,0,0,0,25,53,41.61667,0,0,0,17.6,18.1,17.83667,15.74,16.25,15.93183
2020-05-23 02:00:00,YSS_KOPRUSU,ICING_SENSOR,11.2,11.56,11.38083,93.8,96,94.94167,1.827,4.728,3.11122,158,236,189.83333,0,0,0,11.9,12.4,12.16333,10.01,12.15,10.67067
2020-05-28 13:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,17.5,19.2,18.465,66,74,69.18333,0.6,2.7,1.42167,1,359,233.78333,0,0,0,-99,-99,-99,18.1,20.79,19.8045
2020-05-28 16:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,15.5,16.3,16.035,80,85,81.61667,1.7,3.6,2.87167,254,305,284.03333,-99,-99,-99,-99,-99,-99,15.52,17.06,16.32433
2020-05-21 02:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,17.4,17.6,17.45,95,96,95.56667,0.7,4,1.95667,0,359,176.45,0,0,0,-99,-99,-99,17.58,19.18,18.40733
2020-05-20 06:00:00,YSS_KOPRUSU,ICING_SENSOR,17.28,18.75,17.89661,84.7,92.6,88.28814,1.134,3.056,2.14437,25,46,35.37288,0,0,0,22.7,24.8,23.19322,17.8,20.08,18.82864
2020-05-02 05:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,18.5,19,18.72333,64,65,64.5,1.1,4.5,2.7,187,267,223.58333,0,0,0,-99,-99,-99,19.06,20.34,19.56783
2020-05-27 06:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,15.8,15.8,15.8,80,80,80,9.6,9.6,9.6,40,40,40,-99,-99,-99,-99,-99,-99,14.53,14.53,14.53
2020-05-21 01:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,17.2,17.6,17.40909,96,98,97.30909,0.6,4.5,2.22727,0,359,147.56364,0,0,0,-99,-99,-99,17.4,19.19,18.24382
2020-05-29 20:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,13,14.5,13.75833,94,100,97.83333,0.8,2.4,1.64,57,120,80.1,0,0,0,-99,-99,-99,13.59,15.74,14.37267
2020-05-30 16:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,19,20.8,19.60667,46,52,49.48333,1.4,4.4,2.675,238,328,280.18333,0,0,0,-99,-99,-99,19.68,22.17,20.602
2020-05-21 05:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,16.5,18.2,17.20167,85,91,88.95,9.6,17,12.68167,0,360,255.76667,-99,-99,-99,-99,-99,-99,14.88,17.52,16.00017
2020-05-02 01:00:00,BEYKOZ,ICING_SENSOR,14.81,15.49,15.13328,74.34,76.24,75.38569,0.93,2.61,1.56586,72,168,115.48276,-99,-99,-99,17.6,18.3,17.92586,15.19,16.72,15.96672
2020-05-30 20:00:00,ZEKERIYAKOY,ICING_SENSOR,14.6,15.21,14.92867,79.25,81.6,80.66817,1.57,3.81,2.434,138,224,182.7,0,0,0,20.9,22.3,21.53167,14.57,15.74,15.20067
2020-05-30 06:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,17.4,18.3,17.75333,76,82,78.98333,2.4,5.9,4.22667,158,208,180.83333,-99,-99,-99,-99,-99,-99,17.16,18.85,17.97033
2020-05-28 22:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,13.8,14.7,14.31667,85,86,85.61667,0.6,2,1.22167,1,358,188.31667,0,0,0,-99,-99,-99,14.62,16.45,15.34617
2020-05-01 08:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,20.18,21.96,20.90836,58.82,64.17,61.99273,0.988,4.548,2.83922,191,284,227.98182,0,0,0,34.1,42.3,38.78727,21.03,23.44,22.08473
2020-05-29 16:00:00,AHL_BAKIRKOY,ICING_SENSOR,17.6,18.96,17.87577,59.4,67.07,65.38519,1.09,3.49,2.17154,222,351,287.25,0,0.45,0.41462,22.5,26.2,23.71538,18.13,20.04,18.75346
2020-05-30 09:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,18.29,18.9,18.64067,59.81,64.76,62.68967,1.25,5.17,3.18733,149,343,226.51667,0.51,0.56,0.549,41.5,44.2,43.01833,18.77,20.34,19.41067
2020-05-02 07:00:00,BAHCESEHIR_I_KULE,ICING_SENSOR,18.97,21.24,20.18082,51.13,64.73,58.80459,0,4.21,1.88344,12,273,184.32787,0,0,0,28.4,39.1,33.56721,19.59,23.19,21.38984
2020-05-20 04:00:00,MASLAK_ITU,ICING_SENSOR,15.6,17.03,16.2681,91.1,95,93.69655,0.69,2.61,1.46103,1,354,92.2931,0,21.65,3.61379,-99,-99,-99,16.41,18.55,17.36259
2020-05-31 13:00:00,ATASEHIR,ICING_SENSOR,22.63,23.04,22.80467,30.22,34.66,32.65733,1.65,5.81,3.642,138,318,235.03333,0,0.01,0.00517,41,43.1,41.88,23.86,24.67,24.171
2020-05-01 21:00:00,CAVUSBASI,AUTOMATED_WEATHER_SENSOR,11.54,11.94,11.69136,86.1,88.8,88.15682,0,0,0,0,0,0,0,0,0,-99,-99,-99,11.54,11.94,11.69136
2020-05-03 11:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,15.2,15.9,15.61,82,84,82.8,1.3,2.6,1.9,133,207,174.4,-99,-99,-99,-99,-99,-99,15.68,16.92,16.3
2020-05-02 12:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,21.9,23.5,22.70833,44,49,46.54167,3.6,6.1,4.88125,155,193,174.22917,0,0,0,-99,-99,-99,22.79,24.91,23.87896
2020-05-30 20:00:00,HALIC,ICING_SENSOR,17.68,18.29,17.918,66.72,68.7,67.62217,0,0,0,43,209,163.45,0,0,0,20.1,20.9,20.45667,17.68,18.29,17.919
2020-05-27 17:00:00,YSS_KOPRUSU,ICING_SENSOR,14.16,14.53,14.29579,71.15,88.6,77.64719,3.481,7.048,5.02091,0,354,245.17544,0,0,0,11.9,13.5,12.70526,12.91,14.13,13.56702
2020-05-02 03:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,15.4,16.5,15.9678,70,72,71.38983,0.7,3.4,2.15424,182,267,207.28814,0,0,0,-99,-99,-99,15.64,18.11,16.59678
2020-05-03 18:00:00,SUREYYAPASA,ICING_SENSOR,14.72,15.14,15.00333,88.1,90.4,89.72222,0.228,2.169,0.95844,11,345,147.55556,0,0,0,18.5,18.9,18.71111,15.1,17.56,16.47333
2020-05-26 10:00:00,AHL_BAKIRKOY,ICING_SENSOR,18.42,19.91,19.234,45.94,61.98,53.16733,1.65,5.73,3.282,52,188,123.73333,0,0.38,0.09867,36.4,42.7,38.94667,19.06,21.25,19.984
2020-05-21 07:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,19.3,20,19.78667,79,81,79.85,5.1,13.8,9.19833,1,360,56.81667,-99,-99,-99,-99,-99,-99,19.07,20.19,19.7465
2020-05-22 10:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,14.6,16,15.34407,63,74,68.54237,0.7,3,1.61864,0,359,154.9322,0,0,0,-99,-99,-99,14.85,17.27,16.19475
2020-05-02 04:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,13,17.8,14.16417,64,83,79.65,0,4.2,1.26917,0,300,254.73333,-99,-99,-99,-99,-99,-99,14.1,18.42,15.24508
2020-05-30 12:00:00,RIVA_TUNEL_K,ICING_SENSOR,21.61,22.83,22.28033,39.37,44.44,41.97083,0.561,5.347,2.72047,1,355,187.28333,0,0,0,-99,-99,-99,22.72,24.72,23.76133
2020-05-31 22:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,12.4,13.1,12.77586,97,100,98.89655,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-20 02:00:00,YSS_KOPRUSU,ICING_SENSOR,16.48,16.6,16.53867,96.5,97.2,96.85833,1.855,3.241,2.58685,298,346,320.15,0,0,0,16.4,16.5,16.42833,16.72,17.26,17.02933
2020-05-21 03:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,16.5,17.2,16.71833,90,94,91.86667,9.3,17.4,13.42833,0,360,271.68333,-99,-99,-99,-99,-99,-99,14.76,15.88,15.28417
2020-05-03 17:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,13.9,14.9,14.37,83,86,84.85,1.5,3.1,2.29,0,359,111.2,-99,-99,-99,-99,-99,-99,13.7,15.53,14.6565
2020-05-21 13:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,17.2,17.7,17.44737,79,82,80.80702,4,9,6.12456,0,359,163.94737,0,0,0,-99,-99,-99,16.55,17.87,17.19649
2020-05-30 11:00:00,RIVA_TUNEL_K,ICING_SENSOR,21.14,22.41,21.63361,46.56,51.38,49.13672,0.552,4.627,2.1561,5,354,229.86885,0,0,0,-99,-99,-99,22.37,24.34,23.11066
2020-05-30 18:00:00,BASAKSEHIR,ICING_SENSOR,18.15,18.68,18.47276,59.02,62.23,60.35966,0.894,3.278,1.9255,169,267,240,0,0,0,22.6,24.5,23.53276,18.97,20.4,19.53362
2020-05-27 19:00:00,MASLAK_ITU,ICING_SENSOR,12.91,13.29,13.05482,82.9,86.1,84.26964,0.61,2.45,1.48714,1,351,74.66071,0,0,0,-99,-99,-99,12.77,14.76,13.68929
2020-05-20 03:00:00,MASLAK_ITU,ICING_SENSOR,14.37,15.53,14.77633,94.5,95.4,94.79,0,1.41,0.554,1,333,214.31667,21.73,28.25,24.9045,-99,-99,-99,14.51,17.24,15.93317
2020-05-02 05:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,17.9,19.4,18.915,56,64,60,2,4.1,2.875,238,299,270.91667,-99,-99,-99,-99,-99,-99,18.56,20.56,19.71417
2020-05-31 15:00:00,ATASEHIR,ICING_SENSOR,22.97,23.38,23.16583,32.95,34.11,33.62433,1.25,4.61,2.69267,168,274,220.75,1,60,33.77778,32.7,36.8,34.77333,24.32,25.19,24.7515
2020-05-21 14:00:00,MASLAK_ITU,ICING_SENSOR,15.26,16.36,15.68803,86.5,93.2,90.36393,1.41,7.57,3.7182,6,350,48.90164,0,1.73,0.71623,-99,-99,-99,14.67,17.23,15.66525
2020-05-30 22:00:00,KARTAL_U_MUMCU,ICING_SENSOR,13.33,14.56,13.96288,88.2,95.5,92.19661,0,0,0,77,294,159.18644,0,0,0,18,18.8,18.45085,13.33,14.56,13.94814
2020-05-29 01:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,10.3,10.7,10.49333,84,85,84.41667,2.3,3.3,2.85833,137,173,154.25,-99,-99,-99,-99,-99,-99,9.34,10.27,9.80667
2020-05-30 14:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,21,22.1,21.59667,41,45,42.98333,1.5,6.1,3.515,230,308,271.23333,0,0,0,-99,-99,-99,21.8,23.58,22.75583
2020-05-21 17:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,14.8,15,14.91356,87,87,87,2,5.4,3.49322,1,358,251.86441,-99,-99,-99,-99,-99,-99,14.17,15.41,14.78593
2020-05-30 20:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,15.18,15.74,15.53533,69.21,72.42,70.75667,0.755,1.624,1.06663,37,143,100.6,0,0,0,21.2,22.3,21.72333,15.78,17.26,16.78967
2020-05-01 00:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,16.83,17.13,17.03055,73.06,78.11,75.61055,1.103,2.697,1.96158,158,212,182.50909,0,0,0,18.2,18.8,18.48182,17.41,18.44,17.878
2020-05-22 08:00:00,AHL_BAKIRKOY,ICING_SENSOR,12.77,14.68,13.75673,65.24,81.4,72.53527,1.73,5.89,3.63255,73,163,110.21818,0,0.45,0.20145,14.5,22.3,17.8,11.76,15.49,13.41636
2020-05-31 01:00:00,HALIC,ICING_SENSOR,15.53,15.84,15.68567,77.95,79.78,78.95933,0,0,0,43,51,47.41667,0,0,0,17.2,17.6,17.38833,15.53,15.84,15.684
2020-05-02 23:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,14.01,14.14,14.05025,92.7,93.9,93.39,1.183,4.197,2.702,69,122,93.375,0,0,0,16.8,17.6,17.2325,13.5,15.07,14.09625
2020-05-03 11:00:00,SUREYYAPASA,ICING_SENSOR,17.17,18.59,17.96778,68.55,78.4,72.76444,1.273,2.132,1.62589,279,333,302.22222,0,0,0,26.1,32.1,29.6,18.27,19.67,19.11556
2020-05-03 10:00:00,BEYKOZ,ICING_SENSOR,14.48,16.72,15.83714,81.9,91.3,87.15714,0.53,1.73,0.97571,95,329,205.14286,-99,-99,-99,20.8,27.2,24.51429,15.97,18.49,17.28429
2020-05-30 10:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,20,21,20.30333,59,66,62.83333,2.9,7.4,4.58333,156,227,179.78333,-99,-99,-99,-99,-99,-99,20.2,21.92,20.99133
2020-05-03 10:00:00,SUREYYAPASA,ICING_SENSOR,17.09,17.54,17.32222,77.16,81.5,78.71222,0.506,1.744,1.093,98,270,206.11111,0,0,0,24.8,26,25.22222,18.05,19.39,18.77333
2020-05-30 03:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,15.12,15.73,15.35817,80.9,83.1,82.04833,0,2.85,0.91533,42,351,221.8,0.51,0.63,0.57367,16.4,18.1,17.215,15.39,17.31,16.44933
2020-05-02 03:00:00,SUREYYAPASA,ICING_SENSOR,15.12,16.86,16.09707,74.31,81.1,76.83707,0,1.106,0.32434,3,355,107.15517,0,0,0,18.5,19.4,18.80517,15.5,19.48,17.72741
2020-05-20 05:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,15.9,17.3,16.585,86,86,86,0.8,2.2,1.36,125,217,164.01667,-99,-99,-99,-99,-99,-99,16.9,18.59,17.73567
2020-05-03 14:00:00,BAHCESEHIR_I_KULE,ICING_SENSOR,17.52,18.21,17.76615,68.18,74.7,71.68769,0.77,1.89,1.30538,6,350,272.23077,0,0,0,25.6,28.8,26.78462,18.58,19.9,19.10308
2020-05-31 08:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,22.4,23.6,22.84333,42,50,46.43333,3.7,8.9,6.07167,212,257,234.35,0,0,0,-99,-99,-99,23.22,25.09,23.92833
2020-05-30 01:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,15.18,15.46,15.3286,80.4,82.3,81.54211,0,1.33,0.64789,10,323,218.96491,0.59,0.64,0.62912,16.3,16.8,16.59123,15.18,17.29,16.3814
2020-05-26 00:00:00,YSS_KOPRUSU,ICING_SENSOR,13.5,14.24,13.92188,84.7,88.6,86.35625,1.125,3.472,2.50456,0,355,298.9375,0,0,0,13.3,13.4,13.33125,13.73,14.78,14.09125
2020-05-02 07:00:00,SUREYYAPASA,ICING_SENSOR,18.42,19.67,18.94867,62.48,68.1,65.75783,0.358,2.806,1.79768,197,330,282.68333,0,0,0,22.8,34,27.95,19.36,21.9,20.17883
2020-05-30 20:00:00,KARTAL_U_MUMCU,ICING_SENSOR,13.94,14.9,14.39717,85.9,93.7,90.07333,0,0,0,78,342,209.51667,0,0,0,19.8,21.3,20.56833,14.01,14.9,14.414
2020-05-03 15:00:00,BAHCESEHIR_I_KULE,ICING_SENSOR,17.25,17.39,17.33273,74.49,77.65,75.58727,0,2.21,1.16818,301,339,319.45455,0,0.06,0.03364,23.1,24.8,23.76364,17.32,19.31,18.23727
2020-05-20 14:00:00,AHL_BAKIRKOY,ICING_SENSOR,24.34,27.74,25.01077,53.23,62.61,60.53058,0.85,4.61,2.11615,177,290,261.75,0,0.42,0.00808,36.7,41.5,38.49423,25.98,28.47,26.48942
